Hole Depth (feet),Bit Depth (feet),Rate Of Penetration (ft_per_hr),Weight on Bit (klbs),Rotary RPM (RPM),Standpipe Pressure (psi),Hook Load (klbs),Differential Pressure (psi),Flow (flow_percent),Total Pump Output (gal_per_min),Differential Pressure (psi).1,Inclination (degrees),EDR Instantaneous ROP (ft_per_hr),Pason Lag Depth (feet),Shaker 1 load % (percent),Shaker 2 load % (NONE),Shaker 3 load % (NONE),Interpolated TVD (feet),Timestamp,Shaker Total Load,ROP Efficiency,Shaker Load MA,Shaker Load STD,Shaker Load Z,Shaker Load Alert,ROP Efficiency Alert,ALERT
1273,90.81,0,144.3,0.03,0,41.7,-3991.75,1.27,0,-3991.75,91.66,0,18971.29,2.07,9.15,3.5,1272.79,2022-04-14 23:31:51,14.72,0.0,15.344820000000002,0.410504478500158,-1.5220746926030637,False,True,True
1273,90.81,0,144.2,0.03,0,41.7,-3992.2,1.27,0,-3992.2,91.66,0,18971.29,2.07,9.15,3.5,1272.79,2022-04-14 23:31:52,14.72,0.0,15.345310000000001,0.40972054272554226,-1.5261828700544395,False,True,True
1273,90.81,0,144.2,0.03,0,41.7,-3991.34,1.27,0,-3991.34,91.66,0,18971.29,2.07,9.15,3.5,1272.79,2022-04-14 23:31:53,14.72,0.0,15.345800000000002,0.4089345110692348,-1.5303146414546784,False,True,True
1273,90.81,0,144.2,0.03,0,41.7,-3991.34,1.28,0,-3991.34,91.66,0,18971.29,2.562,8.98,3.55,1272.79,2022-04-14 23:31:54,15.091999999999999,0.0,15.34683,0.4081557203080728,-0.6243435115013142,False,True,True
1273,90.81,0,144.2,0.03,0,41.7,-3991.53,1.28,0,-3991.53,91.66,0,18971.29,2.562,8.98,3.55,1272.79,2022-04-14 23:31:55,15.091999999999999,0.0,15.34786,0.40737281016858035,-0.6280717945371143,False,True,True
1273,90.81,0,144.3,0.04,0,41.6,-3991.65,1.27,0,-3991.65,91.66,0,18971.29,2.562,8.98,3.55,1272.79,2022-04-14 23:31:56,15.091999999999999,0.0,15.348889999999999,0.4065857568542796,-0.6318208738216958,False,True,True
1273,90.81,0,144.3,0.11,0,41.6,-3990.01,1.27,0,-3990.01,91.66,0,18971.29,2.562,8.98,3.55,1272.79,2022-04-14 23:31:57,15.091999999999999,0.0,15.349920000000003,0.4057945362576551,-0.6355910229535908,False,True,True
1273,90.81,0,144.3,0.04,0,41.8,-3990.01,1.27,0,-3990.01,91.66,0,18971.29,2.562,8.98,3.55,1272.79,2022-04-14 23:31:58,15.091999999999999,0.0,15.350950000000001,0.4049991239546576,-0.6393825203594096,False,True,True
1273,90.81,0,144.3,0.07,0,41.7,-3990.23,1.28,0,-3990.23,91.66,0,18971.29,2.562,8.98,3.55,1272.79,2022-04-14 23:31:59,15.091999999999999,0.0,15.351980000000001,0.4041994951990806,-0.643195649406502,False,True,True
1273,90.81,0,144.2,0.07,0,41.8,-3989.88,1.27,0,-3989.88,91.66,0,18971.29,2.562,8.98,3.55,1272.79,2022-04-14 23:32:00,15.091999999999999,0.0,15.35301,0.40339562491680525,-0.6470306985186854,False,True,True
1273,90.81,0,144.2,0.07,0,41.8,-3989.76,1.28,0,-3989.76,91.66,0,18971.29,2.562,8.98,3.55,1272.79,2022-04-14 23:32:01,15.091999999999999,0.0,15.35404,0.40258748769990965,-0.6508879612954207,False,True,True
1273,90.81,0,144.2,0.07,0,41.7,-3989.53,1.27,0,-3989.53,91.66,0,18971.29,2.562,8.98,3.55,1272.79,2022-04-14 23:32:02,15.091999999999999,0.0,15.355070000000001,0.4017750578006389,-0.6547677366343662,False,True,True
1273,90.81,0,144.2,0.08,0,41.7,-3989.55,1.28,0,-3989.55,91.66,0,18971.29,2.562,8.98,3.55,1272.79,2022-04-14 23:32:03,15.091999999999999,0.0,15.3561,0.4009583091252322,-0.6586703288575204,False,True,True
1273,90.81,0,144.3,0.08,0,41.8,-3990.02,1.28,0,-3990.02,91.66,0,18971.29,2.546,8.94,3.56,1272.79,2022-04-14 23:32:04,15.046,0.0,15.35877,0.397954285354892,-0.7859425707113695,False,True,True
1273,90.81,0,144.3,0.06,0,41.8,-3989.92,1.28,0,-3989.92,91.66,0,18971.29,2.546,8.94,3.56,1272.79,2022-04-14 23:32:05,15.046,0.0,15.36144,0.39490917815353266,-0.7987639150626407,False,True,True
1273,90.81,0,144.2,0.08,0,41.8,-3990.36,1.28,0,-3990.36,91.66,0,18971.29,2.546,8.94,3.56,1272.79,2022-04-14 23:32:06,15.046,0.0,15.364109999999998,0.3918220296630761,-0.81187162549771,False,True,True
1273,90.81,0,144.2,0.07,0,41.8,-3991.13,1.27,0,-3991.13,91.66,0,18971.29,2.546,8.94,3.56,1272.79,2022-04-14 23:32:07,15.046,0.0,15.366779999999999,0.3886918381578196,-0.8252789053698849,False,True,True
1273,90.81,0,144.2,0.07,0,41.8,-3991.36,1.27,0,-3991.36,91.66,0,18971.29,2.546,8.94,3.56,1272.79,2022-04-14 23:32:08,15.046,0.0,15.369449999999999,0.385517555182037,-0.8389998241388676,False,True,True
1273,90.81,0,144.2,0.07,0,41.8,-3991.03,1.27,0,-3991.03,91.66,0,18971.29,2.546,8.94,3.56,1272.79,2022-04-14 23:32:09,15.046,0.0,15.37212,0.3822980824414156,-0.8530493924216433,False,True,True
1273,90.81,0,144.1,0.09,0,41.8,-3990.98,1.27,0,-3990.98,91.66,0,18971.29,2.546,8.94,3.56,1272.79,2022-04-14 23:32:10,15.046,0.0,15.37479,0.3790322684218984,-0.8674436451684457,False,True,True
1273,90.81,0,144.1,0.03,0,41.9,-3990.21,1.27,0,-3990.21,91.66,0,18971.29,2.546,8.94,3.56,1272.79,2022-04-14 23:32:11,15.046,0.0,15.37746,0.37571890470607794,-0.8821997340260636,False,True,True
1273,90.81,0,144.1,0.07,0,41.9,-3990.21,1.27,0,-3990.21,91.66,0,18971.29,2.546,8.94,3.56,1272.79,2022-04-14 23:32:12,15.046,0.0,15.38013,0.37235672195334124,-0.8973360301142583,False,True,True
1273,90.81,0,144.1,0.06,0,41.8,-3989.13,1.27,0,-3989.13,91.66,0,18971.29,2.546,8.94,3.56,1272.79,2022-04-14 23:32:13,15.046,0.0,15.3828,0.36894438550540254,-0.912872238633998,False,True,True
1273,90.81,0,144.1,0.12,0,41.9,-3989.13,1.27,0,-3989.13,91.66,0,18971.29,2.37,9.04,3.4,1272.79,2022-04-14 23:32:14,14.81,0.0,15.374089999999999,0.3721011346992158,-1.5159547538096596,False,True,True
1273,90.81,0,144.1,0.06,0,41.8,-3989.71,1.27,0,-3989.71,91.66,0,18971.29,2.37,9.04,3.4,1272.79,2022-04-14 23:32:15,14.81,0.0,15.36538,0.37502705033750305,-1.4809025604889832,False,True,True
1273,90.81,0,144.2,0.05,0,41.8,-3989.2,1.27,0,-3989.2,91.66,0,18971.29,2.37,9.04,3.4,1272.79,2022-04-14 23:32:16,14.81,0.0,15.356670000000001,0.37772749663900734,-1.4472564417676161,False,True,True
1273,90.81,0,144.1,0.08,0,41.8,-3989.2,1.28,0,-3989.2,91.66,0,18971.29,2.37,9.04,3.4,1272.79,2022-04-14 23:32:17,14.81,0.0,15.34796,0.3802072778648691,-1.4149086995712332,False,True,True
1273,90.81,0,144.2,0.05,0,41.8,-3989.56,1.27,0,-3989.56,91.66,0,18971.29,2.37,9.04,3.4,1272.79,2022-04-14 23:32:18,14.81,0.0,15.33925,0.3824706861415335,-1.3837625611955773,False,True,True
1273,90.81,0,144.2,0.1,0,41.8,-3990.08,1.28,0,-3990.08,91.66,0,18971.29,2.37,9.04,3.4,1272.79,2022-04-14 23:32:19,14.81,0.0,15.33054,0.3845215423947744,-1.3537307767656974,False,True,True
1273,90.81,0,144.2,0.15,0,41.7,-3991.03,1.27,0,-3991.03,91.66,0,18971.29,2.37,9.04,3.4,1272.79,2022-04-14 23:32:20,14.81,0.0,15.321830000000002,0.38636323138422,-1.3247344304266409,False,True,True
1273,90.81,0,144.2,0.04,0,41.9,-3990.84,1.28,0,-3990.84,91.66,0,18971.29,2.37,9.04,3.4,1272.79,2022-04-14 23:32:21,14.81,0.0,15.313120000000001,0.3879987316442872,-1.2967019277767295,False,True,True
1273,90.81,0,144.1,0.11,0,41.9,-3991.1,1.28,0,-3991.1,91.66,0,18971.29,2.37,9.04,3.4,1272.79,2022-04-14 23:32:22,14.81,0.0,15.30441,0.38943064098939884,-1.2695681294511434,False,True,True
1273,90.81,0,144.1,0.06,0,41.8,-3991.24,1.27,0,-3991.24,91.66,0,18971.29,2.37,9.04,3.4,1272.79,2022-04-14 23:32:23,14.81,0.0,15.2957,0.39066119812079064,-1.2432736065490109,False,True,True
1273,90.81,0,144.2,0.03,0,41.8,-3991.24,1.27,0,-3991.24,91.66,0,18971.29,2.607,9.64,3.35,1272.79,2022-04-14 23:32:24,15.597,0.0,15.29643,0.39116000123434974,0.7684048232096717,False,True,True
1273,90.81,0,144.2,0.03,0,41.8,-3991.78,1.27,0,-3991.78,91.66,0,18971.29,2.607,9.64,3.35,1272.79,2022-04-14 23:32:25,15.597,0.0,15.297160000000002,0.3916567947176262,0.7655662776127659,False,True,True
1273,90.81,0,144.1,0.02,0,41.8,-3990.98,1.27,0,-3990.98,91.66,0,18971.29,2.607,9.64,3.35,1272.79,2022-04-14 23:32:26,15.597,0.0,15.297890000000002,0.3921515862082627,0.7627388177956503,False,True,True
1273,90.81,0,144.2,0.11,0,41.8,-3989.94,1.28,0,-3989.94,91.66,0,18971.29,2.607,9.64,3.35,1272.79,2022-04-14 23:32:27,15.597,0.0,15.298620000000001,0.3926443832747027,0.7599223439518844,False,True,True
1273,90.81,0,144.2,0.11,0,41.8,-3989.17,1.27,0,-3989.17,91.66,0,18971.29,2.607,9.64,3.35,1272.79,2022-04-14 23:32:28,15.597,0.0,15.299350000000002,0.3931351934170104,0.757116757459855,False,True,True
1273,90.81,0,144.1,0.12,0,41.9,-3989.17,1.27,0,-3989.17,91.66,0,18971.29,2.607,9.64,3.35,1272.79,2022-04-14 23:32:29,15.597,0.0,15.300080000000001,0.3936240240676783,0.7543219608643252,False,True,True
1273,90.81,0,144.2,0.12,0,41.8,-3991.24,1.27,0,-3991.24,91.66,0,18971.29,2.607,9.64,3.35,1272.79,2022-04-14 23:32:30,15.597,0.0,15.300810000000002,0.3941108825924217,0.7515378578582672,False,True,True
1273,90.81,0,144.2,0.04,0,41.7,-3991.37,1.27,0,-3991.37,91.66,0,18971.29,2.607,9.64,3.35,1272.79,2022-04-14 23:32:31,15.597,0.0,15.30154,0.3945957762909615,0.7487643532651131,False,True,True
1273,90.81,0,144.2,0.1,0,41.7,-3992.03,1.28,0,-3992.03,91.66,0,18971.29,2.607,9.64,3.35,1272.79,2022-04-14 23:32:32,15.597,0.0,15.30227,0.395078712397794,0.7460013530212471,False,True,True
1273,90.81,0,144.2,0.1,0,41.7,-3992.37,1.27,0,-3992.37,91.66,0,18971.29,2.607,9.64,3.35,1272.79,2022-04-14 23:32:33,15.597,0.0,15.302999999999999,0.39555969808295005,0.7432487641589407,False,True,True
1273,90.81,0,144.2,0.1,0,41.8,-3991.88,1.27,0,-3991.88,91.66,0,18971.29,2.74,9.96,3.34,1272.79,2022-04-14 23:32:34,16.04,0.0,15.310629999999998,0.4023535722106948,1.8127543474715713,False,True,True
1273,90.81,0,144.2,0.1,0,41.8,-3991.88,1.27,0,-3991.88,91.66,0,18971.29,2.74,9.96,3.34,1272.79,2022-04-14 23:32:35,16.04,0.0,15.31826,0.408890828333125,1.7651123108579116,False,True,True
1273,90.81,0,144.1,0.03,0,41.8,-3992.07,1.27,0,-3992.07,91.66,0,18971.29,2.74,9.96,3.34,1272.79,2022-04-14 23:32:36,16.04,0.0,15.325890000000001,0.41518358833195895,1.7199819551804623,False,True,True
1273,90.81,0,144.1,0.13,0,41.8,-3991.84,1.27,0,-3991.84,91.66,0,18971.29,2.74,9.96,3.34,1272.79,2022-04-14 23:32:37,16.04,0.0,15.33352,0.42124280960802657,1.677128503460713,False,True,True
1273,90.81,0,144.1,0.13,0,41.8,-3991.36,1.27,0,-3991.36,91.66,0,18971.29,2.74,9.96,3.34,1272.79,2022-04-14 23:32:38,16.04,0.0,15.34115,0.42707843234438425,1.6363466537448856,False,True,True
1273,90.81,0,144.1,0.13,0,41.8,-3991.36,1.27,0,-3991.36,91.66,0,18971.29,2.74,9.96,3.34,1272.79,2022-04-14 23:32:39,16.04,0.0,15.34878,0.4326995033531002,1.597455964676652,False,True,True
1273,90.81,0,144.1,0.11,0,41.9,-3991.82,1.27,0,-3991.82,91.66,0,18971.29,2.74,9.96,3.34,1272.79,2022-04-14 23:32:40,16.04,0.0,15.356409999999999,0.43811428090318216,1.5602970948440058,False,True,True
1273,90.81,0,144.1,0.04,0,41.8,-3990.79,1.27,0,-3990.79,91.66,0,18971.29,2.74,9.96,3.34,1272.79,2022-04-14 23:32:41,16.04,0.0,15.36404,0.44333032398158306,1.5247287151495768,False,True,True
1273,90.81,0,144.1,0.07,0,41.8,-3990.44,1.27,0,-3990.44,91.66,0,18971.29,2.74,9.96,3.34,1272.79,2022-04-14 23:32:42,16.04,0.0,15.371670000000002,0.448354568720927,1.4906249562297522,False,True,True
1273,90.81,0,144.2,0.11,0,41.8,-3990.52,1.27,0,-3990.52,91.66,0,18971.29,2.74,9.96,3.34,1272.79,2022-04-14 23:32:43,16.04,0.0,15.3793,0.4531933941765387,1.457873284598987,False,True,True
1273,90.81,0,144.2,0.04,0,41.8,-3990.43,1.27,0,-3990.43,91.66,0,18971.29,2.385,9.85,3.35,1272.79,2022-04-14 23:32:44,15.584999999999999,0.0,15.37568,0.4500478062148364,0.46510511106672825,False,True,True
1273,90.81,0,144.2,0.1,0,41.7,-3990.66,1.27,0,-3990.66,91.66,0,18971.29,2.385,9.85,3.35,1272.79,2022-04-14 23:32:45,15.584999999999999,0.0,15.37206,0.4468504556302576,0.47653419792414103,False,True,True
1273,90.81,0,144.2,0.1,0,41.9,-3990.52,1.27,0,-3990.52,91.66,0,18971.29,2.385,9.85,3.35,1272.79,2022-04-14 23:32:46,15.584999999999999,0.0,15.368439999999998,0.443600223151203,0.4881862102670217,False,True,True
1273,90.81,0,144.1,0.05,0,41.9,-3990.29,1.27,0,-3990.29,91.66,0,18971.29,2.385,9.85,3.35,1272.79,2022-04-14 23:32:47,15.584999999999999,0.0,15.36482,0.4402959376683731,0.5000716134115754,False,True,True
1273,90.81,0,144.1,0.1,0,41.9,-3990.72,1.27,0,-3990.72,91.66,0,18971.29,2.385,9.85,3.35,1272.79,2022-04-14 23:32:48,15.584999999999999,0.0,15.361199999999998,0.43693637287297693,0.5122015508274274,False,True,True
1273,90.81,0,144.1,0.06,0,41.8,-3991.29,1.27,0,-3991.29,91.66,0,18971.29,2.385,9.85,3.35,1272.79,2022-04-14 23:32:49,15.584999999999999,0.0,15.35758,0.4335202436059484,0.5245879027942477,False,True,True
1273,90.81,0,144.1,0.09,0,41.8,-3991.34,1.27,0,-3991.34,91.66,0,18971.29,2.385,9.85,3.35,1272.79,2022-04-14 23:32:50,15.584999999999999,0.0,15.353960000000002,0.4300462018871636,0.5372433513952202,False,True,True
1273,90.81,0,144.2,0.11,0,41.7,-3991.34,1.27,0,-3991.34,91.66,0,18971.29,2.385,9.85,3.35,1272.79,2022-04-14 23:32:51,15.584999999999999,0.0,15.35034,0.42651283258963696,0.5501814526746522,False,True,True
1273,90.81,0,144.2,0.05,0,41.7,-3991.36,1.27,0,-3991.36,91.66,0,18971.29,2.385,9.85,3.35,1272.79,2022-04-14 23:32:52,15.584999999999999,0.0,15.34672,0.42291864871904483,0.5634167169146933,False,True,True
1273,90.81,0,144.2,0.06,0,41.7,-3991.33,1.27,0,-3991.33,91.66,0,18971.29,2.385,9.85,3.35,1272.79,2022-04-14 23:32:53,15.584999999999999,0.0,15.3431,0.4192620862535705,0.5769646981363347,False,True,True
1273,90.81,0,144.2,0.06,0,41.8,-3991.33,1.27,0,-3991.33,91.66,0,18971.29,2.179,9.69,3.28,1272.79,2022-04-14 23:32:54,15.149,0.0,15.33594,0.41636301226189315,-0.44898212740446053,False,True,True
1273,90.81,0,144.2,0.05,0,41.9,-3990.44,1.27,0,-3990.44,91.66,0,18971.29,2.179,9.69,3.28,1272.79,2022-04-14 23:32:55,15.149,0.0,15.32878,0.41331834234789483,-0.43496633614760377,False,True,True
1273,90.81,0,144.1,0.09,0,41.9,-3990.88,1.28,0,-3990.88,91.66,0,18971.29,2.179,9.69,3.28,1272.79,2022-04-14 23:32:56,15.149,0.0,15.321620000000001,0.4101248339151617,-0.4208952124574285,False,True,True
1273,90.81,0,144.2,0.06,0,41.8,-3992.56,1.27,0,-3992.56,91.66,0,18971.29,2.179,9.69,3.28,1272.79,2022-04-14 23:32:57,15.149,0.0,15.314459999999999,0.4067789815095901,-0.406755512859717,False,True,True
1273,90.81,0,144.1,0.06,0,41.8,-3992.72,1.28,0,-3992.72,91.66,0,18971.29,2.179,9.69,3.28,1272.79,2022-04-14 23:32:58,15.149,0.0,15.3073,0.40327699331022226,-0.39253319701536016,False,True,True
1273,90.81,0,144.2,0.09,0,41.8,-3992.49,1.27,0,-3992.49,91.66,0,18971.29,2.179,9.69,3.28,1272.79,2022-04-14 23:32:59,15.149,0.0,15.300139999999999,0.39961476449200395,-0.37821330745580245,False,True,True
1273,90.81,0,144.2,0.08,0,41.8,-3991.84,1.27,0,-3991.84,91.66,0,18971.29,2.179,9.69,3.28,1272.79,2022-04-14 23:33:00,15.149,0.0,15.29298,0.3957878469558908,-0.36377983136055103,False,True,True
1273,90.81,0,144.1,0.09,0,41.7,-3991.84,1.28,0,-3991.84,91.66,0,18971.29,2.179,9.69,3.28,1272.79,2022-04-14 23:33:01,15.149,0.0,15.28582,0.3917914148207853,-0.34921554074135086,False,True,True
1273,90.81,0,144.2,0.04,0,41.7,-3992.5,1.27,0,-3992.5,91.66,0,18971.29,2.179,9.69,3.28,1272.79,2022-04-14 23:33:02,15.149,0.0,15.27866,0.3876202249468915,-0.3345018065452069,False,True,True
1273,90.81,0,144.2,0.09,0,41.7,-3992.85,1.27,0,-3992.85,91.66,0,18971.29,2.179,9.69,3.28,1272.79,2022-04-14 23:33:03,15.149,0.0,15.271499999999998,0.38326857160455774,-0.3196183810970242,False,True,True
1273,90.81,0,144.2,0.09,0,41.8,-3992.2,1.27,0,-3992.2,91.66,0,18971.29,2.52,9.58,3.33,1272.79,2022-04-14 23:33:04,15.43,0.0,15.27109,0.383074882438872,0.41482642809119696,False,True,True
1273,90.81,0,144.2,0.07,0,41.9,-3991.92,1.27,0,-3991.92,91.66,0,18971.29,2.52,9.58,3.33,1272.79,2022-04-14 23:33:05,15.43,0.0,15.27068,0.38288065181640296,0.41610769083391697,False,True,True
1273,90.81,0,144.3,0.1,0,41.6,-3990.71,1.28,0,-3990.71,91.66,0,18971.29,2.52,9.58,3.33,1272.79,2022-04-14 23:33:06,15.43,0.0,15.270269999999998,0.3826858789127082,0.41739084562770257,False,True,True
1273,90.81,0,144.3,0.09,0,41.8,-3989.66,1.27,0,-3989.66,91.66,0,18971.29,2.52,9.58,3.33,1272.79,2022-04-14 23:33:07,15.43,0.0,15.269860000000001,0.38249056289936195,0.41867590172736213,False,True,True
1273,90.81,0,144.3,0.09,0,41.8,-3989.66,1.28,0,-3989.66,91.66,0,18971.29,2.52,9.58,3.33,1272.79,2022-04-14 23:33:08,15.43,0.0,15.26945,0.382294702943933,0.4199628684383746,False,True,True
1273,90.81,0,144.1,0.07,0,41.7,-3990.4,1.27,0,-3990.4,91.66,0,18971.29,2.52,9.58,3.33,1272.79,2022-04-14 23:33:09,15.43,0.0,15.26904,0.38209829820996266,0.4212517551172057,False,True,True
1273,90.81,0,144.1,0.03,0,41.8,-3990.43,1.27,0,-3990.43,91.66,0,18971.29,2.52,9.58,3.33,1272.79,2022-04-14 23:33:10,15.43,0.0,15.26863,0.38190134785694274,0.42254257117174776,False,True,True
1273,90.81,0,144.1,0.08,0,41.8,-3989.94,1.27,0,-3989.94,91.66,0,18971.29,2.52,9.58,3.33,1272.79,2022-04-14 23:33:11,15.43,0.0,15.268220000000001,0.3817038510402928,0.4238353260617088,False,True,True
1273,90.81,0,144.1,0.07,0,41.8,-3989.91,1.27,0,-3989.91,91.66,0,18971.29,2.52,9.58,3.33,1272.79,2022-04-14 23:33:12,15.43,0.0,15.267810000000003,0.3815058069113376,0.4251300292990322,False,True,True
1273,90.81,0,144.2,0.03,0,41.8,-3989.91,1.27,0,-3989.91,91.66,0,18971.29,2.52,9.58,3.33,1272.79,2022-04-14 23:33:13,15.43,0.0,15.2674,0.38130721461728473,0.4264266904483016,False,True,True
1273,90.81,0,144.2,0.1,0,41.9,-3990.36,1.28,0,-3990.36,91.66,0,18971.29,2.555,9.46,3.42,1272.79,2022-04-14 23:33:14,15.435,0.0,15.2697,0.38162056093094954,0.43315162695933096,False,True,True
1273,90.81,0,144.1,0.1,0,41.9,-3990.66,1.27,0,-3990.66,91.66,0,18971.29,2.555,9.46,3.42,1272.79,2022-04-14 23:33:15,15.435,0.0,15.272,0.38191965943458084,0.4267902140756555,False,True,True
1273,90.81,0,144.1,0.1,0,41.8,-3991.32,1.27,0,-3991.32,91.66,0,18971.29,2.555,9.46,3.42,1272.79,2022-04-14 23:33:16,15.435,0.0,15.2743,0.3822045435775365,0.42045439345491786,False,True,True
1273,90.81,0,144.1,0.1,0,41.8,-3991.29,1.27,0,-3991.29,91.66,0,18971.29,2.555,9.46,3.42,1272.79,2022-04-14 23:33:17,15.435,0.0,15.276599999999998,0.38247524512223396,0.4141433671243549,False,True,True
1273,90.81,0,144.1,0.08,0,41.9,-3991.42,1.27,0,-3991.42,91.66,0,18971.29,2.555,9.46,3.42,1272.79,2022-04-14 23:33:18,15.435,0.0,15.278899999999998,0.3827317941622122,0.40785634881823807,False,True,True
1273,90.81,0,144.1,0.07,0,41.9,-3991.04,1.27,0,-3991.04,91.66,0,18971.29,2.555,9.46,3.42,1272.79,2022-04-14 23:33:19,15.435,0.0,15.281200000000002,0.3829742191391637,0.4015925634710885,False,True,True
1273,90.81,0,144.1,0.03,0,41.8,-3990.94,1.27,0,-3990.94,91.66,0,18971.29,2.555,9.46,3.42,1272.79,2022-04-14 23:33:20,15.435,0.0,15.283499999999998,0.38320254685895744,0.39535124672466443,False,True,True
1273,90.81,0,144.2,0.07,0,41.8,-3990.94,1.27,0,-3990.94,91.66,0,18971.29,2.555,9.46,3.42,1272.79,2022-04-14 23:33:21,15.435,0.0,15.2858,0.3834168025066767,0.38913164444784054,False,True,True
1273,90.81,0,144.2,0.04,0,41.8,-3991.32,1.27,0,-3991.32,91.66,0,18971.29,2.555,9.46,3.42,1272.79,2022-04-14 23:33:22,15.435,0.0,15.2881,0.38361700966068946,0.38293301226898524,False,True,True
1273,90.81,0,144.1,0.01,0,41.9,-3990.76,1.27,0,-3990.76,91.66,0,18971.29,2.555,9.46,3.42,1272.79,2022-04-14 23:33:23,15.435,0.0,15.2904,0.3838031903057714,0.37675461511975605,False,True,True
1273,90.81,0,144.1,0.08,0,41.9,-3990.76,1.28,0,-3990.76,91.66,0,18971.29,2.747,9.24,3.33,1272.79,2022-04-14 23:33:24,15.317,0.0,15.29637,0.37945962788143656,0.05436664171242159,False,True,True
1273,90.81,0,144.1,0.08,0,41.7,-3990.76,1.27,0,-3990.76,91.66,0,18971.29,2.747,9.24,3.33,1272.79,2022-04-14 23:33:25,15.317,0.0,15.302340000000001,0.374969769017139,0.039096380868368856,False,True,True
1273,90.81,0,144.2,0.09,0,41.7,-3990.82,1.28,0,-3990.82,91.66,0,18971.29,2.747,9.24,3.33,1272.79,2022-04-14 23:33:26,15.317,0.0,15.30831,0.3703282926585991,0.023465602565797626,False,True,True
1273,90.81,0,144.2,0.09,0,41.8,-3990.97,1.27,0,-3990.97,91.66,0,18971.29,2.747,9.24,3.33,1272.79,2022-04-14 23:33:27,15.317,0.0,15.314280000000002,0.3655294231548504,0.007441241077889707,False,True,True
1273,90.81,0,144.2,0.07,0,41.8,-3991.04,1.27,0,-3991.04,91.66,0,18971.29,2.747,9.24,3.33,1272.79,2022-04-14 23:33:28,15.317,0.0,15.320250000000001,0.3605668762133046,-0.009013559483259884,False,True,True
1273,90.81,0,144.1,0.1,0,41.8,-3991.23,1.28,0,-3991.23,91.66,0,18971.29,2.747,9.24,3.33,1272.79,2022-04-14 23:33:29,15.317,0.0,15.32622,0.35543379613416265,-0.025940060174972097,False,True,True
1273,90.81,0,144.2,0.07,0,41.8,-3990.95,1.27,0,-3990.95,91.66,0,18971.29,2.747,9.24,3.33,1272.79,2022-04-14 23:33:30,15.317,0.0,15.332189999999999,0.3501226825389647,-0.04338466878288998,False,True,True
1273,90.81,0,144.1,0.07,0,41.9,-3990.71,1.27,0,-3990.71,91.66,0,18971.29,2.747,9.24,3.33,1272.79,2022-04-14 23:33:31,15.317,0.0,15.338159999999998,0.34462530435828137,-0.061399840152653797,False,True,True
1273,90.81,0,144.1,0.05,0,41.9,-3990.01,1.27,0,-3990.01,91.66,0,18971.29,2.747,9.24,3.33,1272.79,2022-04-14 23:33:32,15.317,0.0,15.344129999999998,0.33893259825754973,-0.08004517740192363,False,True,True
1273,90.81,0,144.1,0.04,0,41.8,-3990.01,1.27,0,-3990.01,91.66,0,18971.29,2.747,9.24,3.33,1272.79,2022-04-14 23:33:33,15.317,0.0,15.350099999999998,0.33303454790908305,-0.09938878959862145,False,True,True
1273,90.81,0,144.2,0.08,0,41.8,-3990.36,1.27,0,-3990.36,91.66,0,18971.29,2.591,9.26,3.39,1272.79,2022-04-14 23:33:34,15.241,0.0,15.351589999999998,0.33220041094240116,-0.3329004524281599,False,True,True
1273,90.81,0,144.2,0.08,0,41.8,-3990.95,1.27,0,-3990.95,91.66,0,18971.29,2.591,9.26,3.39,1272.79,2022-04-14 23:33:35,15.241,0.0,15.35308,0.33135740660061913,-0.33824402148061034,False,True,True
1273,90.81,0,144.6,0.05,0,41.4,-3990.84,1.27,0,-3990.84,91.66,0,18971.29,2.591,9.26,3.39,1272.79,2022-04-14 23:33:36,15.241,0.0,15.35457,0.33050546703098693,-0.3436241384933421,False,True,True
1273,90.81,0,144.6,0.05,0,41.6,-3990.11,1.27,0,-3990.11,91.66,0,18971.29,2.591,9.26,3.39,1272.79,2022-04-14 23:33:37,15.241,0.0,15.35606,0.3296445229563939,-0.34904159767769716,False,True,True
1273,90.81,0,144.5,0.03,0,41.5,-3989.91,1.27,0,-3989.91,91.66,0,18971.29,2.591,9.26,3.39,1272.79,2022-04-14 23:33:38,15.241,0.0,15.357550000000002,0.328774503638012,-0.35449721378368165,False,True,True
1273,90.81,0,144.5,0.13,0,41.4,-3989.56,1.27,0,-3989.56,91.66,0,18971.29,2.591,9.26,3.39,1272.79,2022-04-14 23:33:39,15.241,0.0,15.35904,0.3278953368366021,-0.3599918228388825,False,True,True
1273,90.81,0,144.7,0.13,0,41.9,-3989.56,1.25,0,-3989.56,91.66,0,18971.29,2.591,9.26,3.39,1272.79,2022-04-14 23:33:40,15.241,0.0,15.36053,0.32700694877242487,-0.3655262829197639,False,True,True
1273,90.81,0,144.7,0.08,0,41.8,-3989.07,1.27,0,-3989.07,91.66,0,18971.29,2.591,9.26,3.39,1272.79,2022-04-14 23:33:41,15.241,0.0,15.36202,0.32610926408369456,-0.37110147495676654,False,True,True
